hour,altitude,altitude_change,azimuth,temperature,rainfall,windvelocity,humidity,snowfall,sky,output
18,-7.472371108,-11.11164788,253.4597316,8.7,,3.7,29,,1,0
19,-19.10283663,-11.63046552,262.008722,7.4,,2.9,37,,1,0
20,-30.9797528,-11.87691617,270.8073518,6.8,,3.7,46,,1,0
21,-42.81892736,-11.83917456,280.8675466,5.8,,6,40,,1,0
22,-54.18094721,-11.36201985,294.0686848,4.9,,2.2,44,,1,0
23,-64.07300366,-9.892056459,314.4858793,4.2,,1,47,,1,0
0,-70.15633344,-6.083329773,348.3406809,3.8,,1.4,51,,1,0
1,-68.28581974,1.870513702,28.99994931,3.7,,0.7,52,,1,0
2,-60.09860877,8.18721096,56.37817258,2.8,,1.5,54,,1,0
3,-49.32238284,10.77622593,72.77536524,2.8,,1.3,51,,1,0
4,-37.65807876,11.66430408,84.18620022,2.2,,0.5,47,,1,0
5,-25.76043818,11.89764058,93.48438281,2.3,,1,47,,1,0
6,-13.96861319,11.79182499,102.0494384,2.1,,0.3,46,,1,0
7,-2.548123621,11.42048957,110.7088171,1.2,,0.3,53,,1,3.1
8,8.207911417,10.75603504,120.1103277,3.3,,0.4,45,,1,46
9,17.91001378,9.702102367,130.8667985,4.7,,3,36,,1,87.9
10,26.0136684,8.103654621,143.5497055,6.3,,2.9,31,,1,116.9
11,31.80444768,5.790779277,158.4693152,7.3,,2.8,28,,1,126.5
12,34.527714,2.72326632,175.2235232,8.7,,3.3,26,,1,106.5
13,33.72611025,-0.801603747,192.4544836,9.5,,2.8,27,,3,32.9
14,29.542374,-4.183736259,208.4992112,9.5,,2.5,29,,3,27.3
15,22.61714038,-6.925233618,222.4104478,9.1,,3.2,34,,3,26.1
16,13.71723786,-8.899902522,234.1665556,8.8,,1.9,36,,3,5.2
17,3.485262878,-10.23197498,244.2396729,8.5,,1.2,36,,4,0.3
18,-7.609873859,-11.09513674,253.2318979,8.2,0,0.4,39,,4,0
19,-19.22987682,-11.62000296,261.7632033,7.8,,0.6,49,,2,0
20,-31.10333276,-11.87345594,270.534507,7.2,,0.2,54,,1,0
21,-42.94848037,-11.84514762,280.5529515,7.3,0,0.7,53,,3,0
22,-54.33138806,-11.38290768,293.6964247,4.8,,0.6,67,,2,0
23,-64.26861002,-9.937221964,314.0774877,4.6,,0.5,69,,1,0
0,-70.40545104,-6.136841021,348.1255145,4.6,,0.9,72,,2,0
1,-68.53324741,1.872203633,29.21237131,4.1,,0.9,76,,1,0
2,-60.30382941,8.229417995,56.69770168,2.4,,1,84,,1,0
3,-49.50087086,10.80295855,73.064844,2.6,,1.1,83,,1,0
4,-37.82564729,11.67522357,84.43673673,0.8,,1.2,93,,1,0
5,-25.92712217,11.89852512,93.70534521,1.3,,0.7,90,,1,0
6,-14.14122767,11.7858945,102.2491549,0.6,,0.9,92,,1,0
7,-2.731941121,11.40928655,110.8921541,0.4,,1.1,93,,1,2.9
8,8.008480638,10.74042176,120.2780081,2.4,,0.2,84,,1,42
9,17.69160778,9.683127142,131.0139462,5.8,,0.6,76,,1,86.8
10,25.77529134,8.083683564,143.6636459,8.5,,2.2,51,,1,112.9
11,31.55007397,5.774782623,158.529508,10.1,,4.1,36,,1,129.6
12,34.26847024,2.718396274,175.2100998,11.6,,3.7,35,,1,132.2
13,33.4776791,-0.790791143,192.3645413,12.3,,3.7,35,,1,124.7
14,29.31735806,-4.160321038,208.3508454,13.2,,4,34,,1,101.5
15,22.42029481,-6.897063246,222.2274319,12.6,,3.8,35,,1,72.2
16,13.54698613,-8.873308689,233.9650621,12,,3.5,43,,1,24.4
17,3.337048701,-10.20993742,244.0263099,10.8,,3.7,47,,1,1.6
18,-7.741571724,-11.07862043,253.0063017,9.4,,1.4,53,,1,0
19,-19.35102074,-11.60944902,261.5200889,8.5,,1.3,59,,1,0
20,-31.22081185,-11.8697911,270.2641308,7.2,,0.4,66,,1,0
21,-43.07158051,-11.85076866,280.2405732,6.7,,0.8,71,,1,0
22,-54.47487546,-11.40329495,293.3250003,6.1,,0.7,74,,1,0
23,-64.45694673,-9.982071268,313.6649503,4.4,,0.6,83,,1,0
0,-70.64846811,-6.191521379,347.8986857,4.1,,0.6,87,,1,0
1,-68.7767694,1.871698708,29.41560576,3.6,,0.1,89,,1,0
2,-60.50661549,8.27015391,57.00911497,3.2,,0,91,,2,0
3,-49.67789917,10.82871632,73.34691452,2.7,,0.8,93,,1,0
4,-37.99228896,11.68561021,84.68055326,2.2,,0,97,,1,0
5,-26.09309474,11.89919421,93.92003552,1.6,,0.1,96,,1,0
6,-14.31310698,11.77998776,102.4427972,1.9,,0,96,,1,0
7,-2.91478827,11.39831871,111.0694056,0.8,,0.9,98,,1,2.8
8,7.810473365,10.72526164,120.439444,3.8,,0.1,92,,1,42.8
9,17.47531951,9.664846145,131.1546638,6.5,,0.6,82,,1,82.5
10,25.53997069,8.064651184,143.7712001,9.5,,1.1,59,,1,107.5
11,31.29984893,5.759878241,158.5840021,11.3,,1.2,51,,1,121.8
12,34.01437445,2.714525515,175.1925807,13.5,,0.9,43,,1,127.1
13,33.23502763,-0.779346817,192.2726184,14.4,,0.8,38,,1,119.4
14,29.09834345,-4.136684178,208.2023168,15.2,,1.3,37,,1,98.2
15,22.22943283,-6.868910624,222.0454249,15.8,,1.5,36,,1,67.8
16,13.38263032,-8.846802507,233.765245,15.9,,1.6,35,,1,21.8
17,3.194663359,-10.18796696,243.8150133,13.5,,2.1,47,,1,0.9
18,-7.867446514,-11.06210987,252.7830313,10.9,,1.2,62,,1,0
19,-19.46626077,-11.59881426,261.279492,9.9,,0,70,,1,0
20,-31.33219129,-11.86593052,269.9963742,9.5,,0.9,71,,1,0
21,-43.18823302,-11.85604173,279.9306252,7.6,,0.8,80,,1,0
22,-54.61140443,-11.42317142,292.954729,6.4,,0.9,88,,1,0
23,-64.63796163,-10.02655719,313.24865,5,,0.3,92,,1,0
0,-70.88528474,-6.247323117,347.6601079,4.5,,0.5,95,,1,0
1,-69.0163465,1.868938239,29.60925286,4.4,,0.1,93,,1,0
2,-60.70696077,8.309385734,57.31214906,2.8,,1.1,96,,1,0
3,-49.85345685,10.85350392,73.62142074,2.6,,0.7,97,,1,0
4,-38.15797825,11.6954786,84.91754727,2.6,,0.8,99,,1,0
5,-26.25831452,11.89966373,94.12838038,2.3,,0.5,99,,1,0
6,-14.48419431,11.77412021,102.6303119,3.2,,0.6,98,,1,0
7,-3.096593789,11.38760052,111.2405361,2.6,,0,99,,1,2
8,7.613973493,10.71056728,120.5946208,3.6,,0.5,97,,1,33.3
9,17.26124168,9.647268188,131.288963,7,,0.2,87,,1,74
10,25.30780102,8.046559344,143.8724108,11,,1.1,60,,1,99.7
11,31.05385972,5.746058699,158.6328643,13.4,,1.8,51,,1,113.8
12,33.76550009,2.711640371,175.171034,14.6,,0.9,43,,1,115.5
13,32.9982171,-0.76728299,192.1787653,16.2,,1.1,38,,1,112.3
14,28.88538321,-4.112833896,208.0536647,17.2,,2.1,34,,1,92.3
15,22.04459987,-6.840783334,221.8644697,17.4,,1.5,34,,1,67.4
16,13.22420672,-8.820393154,233.5671592,17.1,,1.4,39,,1,27.8
17,3.058132515,-10.16607421,243.6058535,15.1,,1.9,45,,1,1.4
18,-7.987483729,-11.04561624,252.5621755,12.7,,1.6,50,,1,0
19,-19.57559323,-11.58810951,261.0415263,10.8,,1,55,,1,0
20,-31.4374767,-11.86188346,269.7313884,9.2,,1.1,61,,1,0
21,-43.29844821,-11.86097152,279.6233222,8.1,,0.9,65,,2,0
22,-54.74097614,-11.44252793,292.5859334,7.9,,0.9,67,,2,0
23,-64.811609,-10.07063286,312.8289924,6.4,,0.2,74,,2,0
0,-71.11580224,-6.30419324,347.4097234,6.4,,0.7,77,,3,0
1,-69.25193871,1.863863533,29.79291126,6.1,,0.5,79,,3,0
2,-60.90485775,8.347080952,57.60654204,6.2,,0,79,,1,0
3,-50.02753124,10.87732652,73.88820904,5.7,,0,81,,1,0
4,-38.32268789,11.70484334,85.14761869,5.3,,0.2,85,,3,0
5,-26.42273851,11.89994938,94.33030892,5.7,,0,85,,3,0
6,-14.65443156,11.76830695,102.8116481,6.2,,0.1,84,,3,0
7,-3.277285577,11.37714598,111.405513,6.3,,0,84,,1,2.7
8,7.419065138,10.69635071,120.7435266,6.8,,1.5,83,,1,11.4
9,17.04946651,9.630401374,131.4168582,9.4,,0.1,72,,3,19.4
10,25.07887571,8.029409194,143.9673227,10.4,,0.8,67,,4,31
11,30.81219176,5.733316055,158.6761624,12.1,,1,64,,3,80.6
12,33.52191869,2.709726933,175.1455281,14.4,,0.6,62,,1,104.3
13,32.76730659,-0.754612106,192.0830341,15.6,,1.3,65,,1,74.4
14,28.67852783,-4.088778757,207.90493,16.7,,2.7,63,,1,38.1
15,21.86583851,-6.812689316,221.6846109,16.3,,2.3,64,,1,37.8
16,13.07174842,-8.794090093,233.370861,16.4,,2.4,66,,1,11.2
17,2.927478434,-10.14426999,243.3989017,15,,2.2,71,,1,0.9
18,-8.101672494,-11.02915093,252.3438239,12.7,,1.1,80,,1,0
19,-19.67901836,-11.57734587,260.8063057,11.8,,0.7,89,,1,0
20,-31.53667797,-11.85765961,269.4693247,10.8,,0.4,94,,1,0
21,-43.40224139,-11.86556342,279.3188794,9.3,,0.2,98,,1,0
22,-54.86359785,-11.46135646,292.2189404,8.3,,0.6,100,,3,0
23,-64.97784972,-10.11425187,312.4064051,8.1,,0.3,100,,1,0
0,-71.33992323,-6.362073503,347.1475059,7.2,,0.4,100,,1,0
1,-69.48350503,1.856418195,29.96617868,7,,0.1,100,,2,0
2,-61.10029755,8.383207481,57.89203364,5.9,,0.4,100,,4,0
3,-50.2001079,10.90018965,74.14712834,6.6,,0,100,,4,0
4,-38.48638881,11.71371909,85.37066993,6,,0.1,100,,4,0
5,-26.58632216,11.90006666,94.52575274,5,,0,100,,4,0
6,-14.8237594,11.76256276,102.9867577,4,,0,100,,4,0
7,-3.45679077,11.36696863,111.5643064,3.8,,0,100,,4,3.4
8,7.225832577,10.68262335,120.8861523,4.3,,0.5,100,,1,31.1
9,16.84008567,9.614253095,131.5383665,7.4,,0.4,100,,1,63.8
10,24.85328686,8.01320119,144.0559822,12.4,,1.7,79,,1,86.1
11,30.57492875,5.721641885,158.7139653,14.7,,3.7,64,,1,111.5
12,33.28369981,2.708771065,175.1161326,15.9,,2.5,58,,1,118.2
13,32.54235299,-0.741346819,191.9854779,17.2,,3.3,50,,1,111
14,28.47782533,-4.064527663,207.7561558,17.9,,3.5,45,,1,90.9
15,21.69318848,-6.784636853,221.5058947,18.3,,3,40,,1,47.7
16,12.92528541,-8.767903065,233.1764078,17.4,,1.9,43,,3,8
17,2.802720033,-10.12256538,243.1942301,16.6,,1.3,44,,3,0.6
18,-8.21000549,-11.01272552,252.1280663,14.6,,0,55,,3,0
19,-19.77654019,-11.5665347,260.5739442,13.3,,0.7,63,,3,0
20,-31.62980921,-11.85326902,269.2103343,12,,0.8,69,,3,0
21,-43.4996327,-11.86982349,279.0175119,10.6,,0.8,76,,1,0
22,-54.97928282,-11.47965012,291.8540806,9.5,,0,83,,3,0
23,-65.13665139,-10.15736857,311.9813369,8.9,,0,87,,3,0
0,-71.55755185,-6.420900463,346.8734627,7.4,,0.9,93,,2,0
1,-69.71100341,1.846548444,30.12865272,6.7,,0.4,95,,1,0
2,-61.29326977,8.417733642,58.16836538,6.5,,0.4,95,,1,0
3,-50.37117056,10.9220992,74.3980301,6,,0,98,,1,0
4,-38.64905014,11.72212042,85.58660588,5.4,,0.5,100,,1,0
5,-26.74901932,11.90003082,94.71464591,5.3,,0.2,100,,1,0
6,-14.99211731,11.75690202,103.1555948,4.6,,0.5,100,,1,0
7,-3.635035805,11.3570815,111.7168889,5.3,,1.1,100,,2,3.1
8,7.034360178,10.66939598,121.0224915,6.3,,0,98,,2,19.6
9,16.63319022,9.598830046,131.653507,9.6,,0.1,89,,1,52.6
10,24.63112534,7.997935117,144.1384376,11.6,,0.4,78,,2,84.5
11,30.34215265,5.711027304,158.7463428,14.4,,1.3,67,,1,95.3
12,33.05091107,2.708758426,175.0829174,15.8,,1.8,62,,2,79
13,32.32341108,-0.727499987,191.8861511,15.7,,3,63,,2,53.9
14,28.28332124,-4.040089841,207.6073866,15.9,,3.9,64,,3,41.3
15,21.52668668,-6.756634567,221.3283689,15.3,,3.1,68,,1,37.7
16,12.7848446,-8.74184208,232.9838584,15.1,,2.1,64,,1,16.2
17,2.683872944,-10.10097165,242.9919116,13.9,,2.2,65,,1,0.9
18,-8.312478892,-10.99635184,251.9149932,11.5,,0.1,77,,1,0
19,-19.86816651,-11.55568762,260.3445558,10.8,,0.4,81,,2,0
20,-31.71688863,-11.84872212,268.9545678,10.3,,0.4,88,,1,0
21,-43.59064705,-11.87375842,278.7194348,9.5,,0.3,92,,1,0
22,-55.08805022,-11.49740317,291.4916869,8,,0.8,95,,1,0
23,-65.2879884,-10.19993818,311.5542568,7,,0.1,97,,3,0
0,-71.76859397,-6.480605568,346.5876368,6.8,,1.1,100,,2,0
1,-69.93439051,1.834203452,30.27993161,6.2,,0.7,100,,2,0
2,-61.48376238,8.450628134,58.43528075,6.4,,0.6,99,,3,0
3,-50.54070105,10.94306133,74.64076835,5.8,,0.5,100,,2,0
4,-38.8106392,11.73006185,85.79533393,5.4,,0.8,100,,3,0
5,-26.91078235,11.89985685,94.89692498,6,,0,100,,2,0
6,-15.15944361,11.75133874,103.3181164,6.1,,0,100,,3,0
7,-3.811946467,11.34749714,111.8632359,6,,0,100,,3,1.5
8,6.844732347,10.65667881,121.1525402,6.7,,0.9,100,,2,23.1
9,16.42887058,9.584138234,131.7623015,9,,0,98,,2,55.2
10,24.41248068,7.983610103,144.2147387,10.9,,1,87,,3,54.1
11,30.11394367,5.70146299,158.7733655,13.9,,1,76,,2,97
12,32.82361815,2.709674479,175.0459532,15.5,,2.4,63,,2,108.5
13,32.1105335,-0.713084653,191.7851096,15.8,,2.1,60,,1,98.3
14,28.09505867,-4.01547483,207.4586685,17.2,,2.7,53,,1,76.6
15,21.36636727,-6.728691404,221.1520829,17.8,,1.9,51,,1,49.1
16,12.65044986,-8.715917408,232.7932727,17.8,,1.5,51,,1,14.6
17,2.570949565,-10.07950029,242.7920197,16.8,,1.4,53,,1,0.6
18,-8.409092286,-10.98004185,251.7046948,14.7,,0.3,62,,1,0
19,-19.95390873,-11.54481644,260.1182541,12.1,,0.2,72,,1,0
20,-31.79793842,-11.84402969,268.7021753,11.6,,0.3,76,,3,0
21,-43.67531395,-11.87737553,278.424862,10.7,,0.4,79,,1,0
22,-55.18992502,-11.51461108,291.1320942,9.7,,0,83,,1,0
23,-65.43184205,-10.24191703,311.1256523,11.1,,1,77,,1,0
0,-71.97295734,-6.541115283,346.2901088,12.4,,2.9,70,,1,0
1,-70.15362165,1.819335686,30.41961516,13.1,,3.2,68,,1,0
2,-61.67176165,8.481860002,58.69252541,12.9,,3,68,,1,0
3,-50.70867927,10.96308238,74.87519974,12.5,,2.2,70,,1,0
4,-38.97112152,11.73755775,85.99676396,11.1,,1.6,75,,1,0
5,-27.07156207,11.89955945,95.07252899,10.9,,1.6,77,,3,0
6,-15.32567554,11.74588653,103.4742818,12.4,,1.7,75,,4,0
7,-3.987447955,11.33822759,112.0033253,13.6,,2.4,71,,4,0.1
8,6.657033466,10.64448142,121.2762972,14.2,,2.7,70,,4,5.4
9,16.22721645,9.570182982,131.8647738,14.9,,3.5,68,,3,27.1
10,24.19744109,7.970224644,144.284937,16,,3.2,65,,3,40.9
11,29.89038029,5.692939203,158.7951046,18.4,,4.1,59,,3,49.7
12,32.6018848,2.71150451,175.0053115,18.4,,2.5,59,,3,30.3
13,31.90377076,-0.698114041,191.6824101,18.8,,1.9,58,,4,56.1
14,27.91307829,-3.990692469,207.3100492,19.3,,2.1,59,,4,16.3
15,21.21226167,-6.700816624,220.9770874,19.6,,1.8,60,,4,11.7
16,12.5221221,-8.690139568,232.6047114,19.3,,1.3,60,,4,3.5
17,2.463959128,-10.05816297,242.5946286,18.9,,0,63,,4,0.1
18,-8.499848604,-10.96380773,251.4972619,18.5,0,0.6,63,,4,0
19,-20.03378181,-11.5339332,259.8951523,17.9,,1.8,67,,1,0
20,-31.87298462,-11.83920281,268.4533059,17.4,,1.6,68,,2,0
21,-43.75366738,-11.88068276,278.1340067,16.6,,1,72,,3,0
22,-55.28493787,-11.53127048,290.7756382,15.6,,1.4,83,,4,0
23,-65.56820062,-10.28326275,310.6960283,16.1,,1.5,83,,4,0
0,-72.17055188,-6.602351261,345.9809992,15,0.4,1.6,93,,4,0
1,-70.3686506,1.801901284,30.54730568,14.6,,2,100,,4,0
2,-61.85725198,8.511398614,58.93984739,14.9,,0.2,100,,4,0
3,-50.87508313,10.98216885,75.10118359,14.9,2.9,0.9,100,,4,0
4,-39.13046081,11.74462232,86.19080838,15.2,,1.4,100,,3,0
5,-27.23130784,11.89915297,95.2413994,15.3,,1.7,100,,3,0
6,-15.49074928,11.74055856,103.6240529,15.1,,1.2,100,,3,0
7,-4.161464931,11.32928435,112.1371374,15.6,,2.1,99,,3,1.3
8,6.471347838,10.63281277,121.3937637,15.8,,0.8,100,,4,8.8
9,16.02831678,9.556968942,131.96095,16.4,,0.7,97,,4,18.2
10,23.9860934,7.95777662,144.3490855,17.8,,1.3,90,,4,21.5
11,29.67153921,5.685445811,158.8116323,18.4,,1.2,87,,4,17.1
12,32.38577285,2.714233644,174.961064,18.9,,2.7,82,,4,15.1
13,31.70317131,-0.682601544,191.5781105,19,,2.7,80,,4,20.2
14,27.73741842,-3.965752888,207.1615779,19.6,,2.5,78,,4,15.5
15,21.06439863,-6.67301979,220.8034344,18.6,0.1,2.5,84,,4,5.2
16,12.39987931,-8.66451932,232.4182365,17.8,,1.5,93,,4,1.2
17,2.362907762,-10.03697155,242.399813,17.4,,2.2,93,,4,0.1
18,-8.584754038,-10.9476618,251.2927851,17.4,1.5,1.8,93,,4,0
19,-20.10780416,-11.52305013,259.6753634,17.4,,1.4,93,,1,0
20,-31.94205706,-11.83425289,268.2081075,17.3,,0.5,93,,1,0
21,-43.82574568,-11.88368863,277.84708,17.9,,1.2,89,,4,0
22,-55.37312491,-11.54737923,290.4226544,18.4,,2.9,87,,4,0
23,-65.69705936,-10.32393445,310.2659055,18.1,,3.1,90,,4,0
0,-72.54508639,-6.726665829,345.3287283,7.8,0,5.2,86,,4,0
1,-70.78590866,1.759177725,30.76513598,7.4,,3.2,90,,4,0
2,-62.22063368,8.56527498,59.40372855,7.1,,3.5,91,,4,0
3,-51.20306929,11.01756439,75.52725963,6.7,0,3.2,89,,4,0
4,-39.44555615,11.75751315,86.55640264,6.4,,3.9,85,,4,0
5,-27.54748766,11.89806849,95.55871774,4.8,,3.9,85,,4,0
6,-15.81716184,11.73032582,103.9042721,4,0,4.7,82,,4,0
7,-4.504741634,11.3124202,112.3858645,4,,3.5,81,,4,0.1
8,6.106352824,10.61109446,121.6098418,4.1,,3.4,79,,4,2.4
9,15.63913263,9.532779807,132.1345286,3.9,,3.7,77,,4,6.8
10,23.57481408,7.935681451,144.4594514,4.1,,4.9,75,,4,10.3
11,29.24832192,5.673507841,158.8293446,4,,4.4,75,,4,13.1
12,31.97065089,2.722328971,174.8620411,4,,4.5,75,,4,13.6
13,31.32064566,-0.650005234,191.3649476,4.2,,4.7,75,,4,17.3
14,27.4052017,-3.915443955,206.8652829,4.1,,3.9,74,,4,16.2
15,20.78750203,-6.617699676,220.4603707,4,,3.5,75,,4,12.6
16,12.17370625,-8.613795778,232.0517975,3.8,,3.6,72,,3,4.2
17,2.178631611,-9.99507464,242.0182088,3.8,,2.4,71,,3,0.1
18,-8.737052873,-10.91568448,250.8930613,3.8,,2.3,71,,3,0
19,-20.23838705,-11.50133417,259.2461711,3.5,,2.6,71,,2,0
20,-32.0624179,-11.82403085,267.7293081,3,,2.7,73,,3,0
21,-43.95125095,-11.88883305,277.2858473,2.1,,1.7,74,,2,0
22,-55.5291929,-11.57794195,289.7284404,1.6,,1.3,74,,1,0
23,-65.93229347,-10.40310057,309.4063147,0.6,,0.9,84,,1,0
0,-72.72185919,-6.78956572,344.9860236,-0.3,,0.4,90,,1,0
1,-70.98803655,1.733822636,30.85450297,-0.2,,0.7,91,,1,0
2,-62.39848371,8.58955284,59.61979762,-1,,1.2,93,,1,0
3,-51.36459715,11.03388657,75.72708431,-0.1,,1.1,93,,1,0
4,-39.60123058,11.76336657,86.72779,1,,2.1,78,,1,0
5,-27.70381325,11.89741733,95.70706095,0.6,,0.7,83,,1,0
6,-15.97836812,11.72544512,104.0346562,-0.5,,0.5,89,,1,0
7,-4.673848484,11.30451964,112.5007527,0.1,,1.1,86,,1,2.6
8,5.927211166,10.60105965,121.7084676,1.8,,0.8,78,,1,32.8
9,15.44902192,9.52181075,132.2119932,3.6,,1.1,71,,2,59.7
10,23.37504909,7.926027171,144.5057813,5,,2.9,68,,3,95.6
11,29.0440903,5.669041216,158.8306761,7.8,,4.9,62,,1,128.8
12,31.77175502,2.727664713,174.8074117,10.1,,4.6,58,,1,126.6
13,31.13880606,-0.632948954,191.2562049,11.3,,3.9,55,,1,121.8
14,27.24870986,-3.890096202,206.7175642,12.1,,3.2,55,,1,71
15,20.65851291,-6.590196946,220.2910705,12.3,,2.6,54,,3,23.2
16,12.0697978,-8.588715111,231.8719613,12,,0.7,56,,3,6.9
17,2.095404141,-9.974393661,241.8315713,11.6,,0.6,58,,3,0.1
18,-8.804474257,-10.8998784,250.6979947,10,,1.4,67,,3,0
19,-20.29500076,-11.4905265,259.0369892,9.3,,0.4,70,,4,0
20,-32.11378357,-11.81878281,267.4959953,9.2,,0.3,71,,1,0
21,-44.00477485,-11.89099128,277.011952,9.5,0,0,69,,4,0
22,-55.59717229,-11.59239744,289.3878733,9.2,,0.1,73,,4,0
23,-66.03869432,-10.44152203,308.9779512,9.3,,1,73,,3,0
0,-72.89152942,-6.852835097,344.6326537,9,0,1.4,77,,4,0
1,-71.18575957,1.705769851,30.93033394,7.8,,1.9,93,,4,0
2,-62.57374195,8.612017616,59.82496432,7.5,,1,100,,4,0
3,-51.52444168,11.04930027,75.91792655,7.6,0.4,0.8,100,,4,0
4,-39.75559878,11.7688429,86.89146684,7.5,,0.2,100,,4,0
5,-27.858888,11.89671078,95.84846117,7.6,,0.7,100,,4,0
6,-16.13815122,11.72073678,104.1585181,6.7,1.7,2.9,93,,4,0
7,-4.841165168,11.29698605,112.6093101,6.1,,1.9,93,,4,0.2
8,5.750418116,10.59158328,121.8008312,5.8,,1.5,92,,4,3.4
9,15.26201312,9.511595001,132.2832859,6.1,0.8,1.9,93,,4,8.3
10,23.17930921,7.917296097,144.5462861,6.6,,0.2,86,,4,17.5
11,28.84487014,5.66556093,158.82709,6.9,,0.7,83,,4,23.7
12,31.57870882,2.73383868,174.7494681,7.3,0,1.5,81,,4,24.7
13,30.96330299,-0.61540583,191.1461032,7.8,,2.5,81,,4,31.4
14,27.09866859,-3.864634406,206.5702035,8.4,,2.6,74,,4,36.8
15,20.53585534,-6.562813244,220.1233333,8,,3.2,70,,4,13.1
16,11.97201807,-8.563837271,231.6944671,7.4,,3.4,76,,4,4.9
17,2.018110507,-9.953907567,241.6478114,7.2,,3.4,75,,4,0.2
18,-8.866100562,-10.88421107,250.5062445,6.2,,4.3,73,,3,0
19,-20.34586994,-11.47976938,258.8315628,5.5,,3.1,74,,4,0
20,-32.15932975,-11.81345982,267.2669291,4.4,,3.7,75,,4,0
21,-44.05221718,-11.89288742,276.7428062,3.9,,2.6,75,,1,0
22,-55.65852242,-11.60630524,289.0521025,3.5,,4.4,71,,2,0
23,-66.13764622,-10.4791238,308.5512937,2.3,,1.2,74,,1,0
0,-73.05402167,-6.916375454,344.2689634,1.8,,1.8,74,,1,0
1,-71.37902196,1.674999715,30.99226151,1.5,,1.7,77,,1,0
2,-62.74638203,8.632639929,60.01899207,0.7,,1.6,81,,1,0
3,-51.68257028,11.06381175,76.09965992,0.6,,1.7,79,,1,0
4,-39.90861544,11.77395485,87.04735843,0.3,,1.8,78,,1,0
5,-28.01265425,11.89596118,95.98287222,0.2,,2.5,76,,1,0
6,-16.29644267,11.71621159,104.275832,-0.2,,2,75,,1,0
7,-5.00661445,11.28982822,112.7115295,-0.5,,1.2,76,,1,1.3
8,5.576056804,10.58267125,121.8869452,-0.4,,1.4,77,,1,31.4
9,15.07819082,9.502134013,132.3484423,0.9,,2.5,68,,1,80.1
10,22.98767415,7.90948333,144.5810249,2,,1.9,69,,1,111.8
11,28.65072933,5.663055185,158.8186608,3.5,,2.4,63,,1,128.5
12,31.3915647,2.74083537,174.6882842,4.2,,2.4,50,,1,132.6
13,30.79417476,-0.597389948,191.0347049,5.1,,3.2,43,,1,126.3
14,26.95510478,-3.839069972,206.4232562,5.3,,3.5,50,,1,106.2
15,20.41954529,-6.535559491,219.9572173,5.4,,3.1,49,,1,71.8
16,11.88037123,-8.53917406,231.5193807,4.9,,3.4,46,,1,22.7
17,1.946742297,-9.933628936,241.4670049,4,,3,52,,1,0.4
18,-8.92195308,-10.86869538,250.3178999,3.1,,1.9,56,,1,0
19,-20.39102874,-11.46907566,258.6299996,2.6,,1.5,58,,1,0
20,-32.19910312,-11.80807438,267.0422484,1.4,,0.6,64,,1,0
21,-44.09363554,-11.89453243,276.478607,0.5,,0.4,70,,1,0
22,-55.71330442,-11.61966887,288.7214505,0.7,,1.4,67,,1,0
23,-66.22917906,-10.51587464,308.1269144,1,,1.5,62,,1,0
0,-73.20926437,-6.980085312,343.8953458,-0.3,,1.6,69,,1,0
1,-71.56776574,1.641498631,31.03992856,-1.3,,0.7,79,,2,0
2,-62.91637514,8.651390604,60.20164822,-0.3,,1.1,81,,4,0
3,-51.83894816,11.07742697,76.27216108,0.1,,0.8,76,,3,0
4,-40.06023345,11.77871471,87.19539269,0.7,,0.7,72,,4,0
5,-28.16505305,11.8951804,96.11025043,0.8,,0.9,75,,4,0
6,-16.45317321,11.71187984,104.3865744,1,,1,70,,4,0
7,-5.17011886,11.28305435,112.8074056,1.4,,0.7,68,,4,0.9
8,5.404209984,10.57432884,121.9668245,1.6,,0.9,68,,4,12.5
9,14.89763862,9.493428632,132.4074998,2.7,,0.6,61,,4,24.3
10,22.80022209,7.90258347,144.6100576,4.5,,1.1,56,,3,59.6
11,28.46173399,5.661511906,158.8054634,5.4,,1.8,49,,2,99.1
12,31.21037319,2.748639197,174.6239339,6.8,,1.4,41,,2,101.3
13,30.63145769,-0.578915501,190.9220732,7.3,,2,36,,3,84.5
14,26.81804316,-3.81341453,206.276779,7.6,,3,35,,4,50.8
15,20.30959631,-6.508446849,219.7927811,8.1,,2.1,41,,2,47.7
16,11.79485885,-8.514737459,231.3467682,7.6,,1.8,41,,2,23.6
17,1.881288397,-9.913570452,241.289228,6.7,,1.7,53,,1,1
18,-8.972055875,-10.85334427,250.1330492,4.8,,1.1,57,,1,0
19,-20.43051414,-11.45845827,258.4324061,4.1,,1.3,51,,1,0
20,-32.23315331,-11.80263917,266.8220897,3.7,,1.8,48,,1,0
21,-44.12909094,-11.89593763,276.2195477,2.8,,0.4,54,,1,0
22,-55.76158384,-11.6324929,288.3962341,2.3,,0.2,55,,2,0
23,-66.3133294,-10.55174556,307.7053894,1.3,,1.1,62,,2,0
0,-73.35719005,-7.04386065,343.5122429,0.6,,0.9,71,,2,0
1,-71.75193058,1.605259471,31.07298988,0.2,,0.9,74,,4,0
2,-63.08368991,8.668240668,60.37270437,-0.1,,0.6,74,,4,0
3,-51.99353826,11.09015165,76.43530984,-0.3,,0.8,76,,3,0
4,-40.21040394,11.78313433,87.33550025,-0.7,,1,81,,2,0
5,-28.31602412,11.89437982,96.2305546,-1.3,,0.7,85,,1,0
