hour,altitude,altitude_change,azimuth,temperature,rainfall,windvelocity,humidity,snowfall,sky,output
20,-4.497263508,-11.07154054,296.545897,27.4,,2,86,,2,0
21,-14.67302959,-10.17576608,306.7052867,26.8,,1.3,89,,2,0
22,-23.46967593,-8.796646341,318.6108633,26.6,,1.3,91,,1,0
23,-30.22624495,-6.756569022,332.7189676,25.9,,0.7,93,,1,0
0,-34.42758497,-4.201340023,348.9101321,25.3,,1.4,96,,1,0
1,-34.92974627,-0.502161302,353.701689,24.8,,0.8,96,,2,0
2,-31.88873497,3.041011299,23.04777789,24.5,,1.2,98,,1,0
3,-25.81600692,6.072728054,37.83956896,24.6,,0.9,97,,3,0
4,-17.48935487,8.326652045,50.35446912,24.6,,0.7,96,,3,0
5,-7.6202253,9.869129575,60.95823544,24.6,,0.3,96,,1,0
6,3.2584901,10.8787154,70.24512458,24.8,,0.5,96,,3,2.7
7,14.76777368,11.50928358,78.83696048,25.4,,0.2,95,,1,19.4
8,26.62054988,11.8527762,87.39279306,27.1,,1.4,88,,2,51
9,38.55088898,11.9303391,96.76930116,28.5,,0.9,78,,2,61.4
10,50.20651531,11.65562633,108.4249567,29.6,,0.6,71,,2,104.8
11,60.88309614,10.67658083,125.4389548,30,,1.4,65,,2,114
12,68.72545718,7.842361033,154.0703299,31.2,,2.3,62,,2,94.9
13,69.89428012,1.168822939,164.8321685,32.2,,1.7,60,,2,110.4
14,63.47758728,-6.416692838,228.1079082,32.9,,1.7,53,,3,96
15,53.31872876,-10.15885852,247.5845641,32.9,,2.1,54,,2,84.1
16,41.83724662,-11.48148214,260.3092241,32.7,,3.4,64,,2,56.1
17,29.94011885,-11.89712777,270.1301235,32.5,,2.6,65,,1,27.5
18,18.03799548,-11.90212338,278.8128537,31.6,,3,67,,1,8.9
19,6.406773936,-11.63122154,287.3243981,30.7,,1.5,71,,1,1.2
20,-4.680046154,-11.08682009,296.3556394,28.1,,2,80,,1,0
21,-14.87559495,-10.19554879,306.5311762,27.1,,1.4,84,,1,0
22,-23.69500592,-8.819410974,318.462045,26.5,,1.4,86,,1,0
23,-30.47353744,-6.778531516,332.613891,26.7,,0.8,84,,2,0
0,-34.69469392,-4.221156483,348.8742617,26.1,,0.8,88,,1,0
1,-35.19571628,-0.501022359,353.6546925,25.8,,0,87,,1,0
2,-32.13774329,3.057972991,23.16697205,25.6,,0,88,,1,0
3,-26.03920277,6.098540516,38.00599842,25.4,,0.1,89,,1,0
4,-17.68571575,8.353487019,50.5469386,25.3,,0.3,87,,2,0
5,-7.793206679,9.892509074,61.16577305,24.9,,0,89,,2,0
6,3.103736867,10.89694355,70.46517088,24.9,,0,90,,2,3.7
7,14.62549695,11.52176009,79.07265687,26.5,,0.4,85,,1,16
8,26.48428632,11.85878937,87.65173389,28.8,,0.3,79,,2,33
9,38.41241925,11.92813293,97.06352076,29.8,,2.5,76,,3,43.6
10,50.05355756,11.64113831,108.7696449,30.8,,0.6,69,,3,83.9
11,60.69546124,10.64190368,125.8331753,32.6,,0.9,64,,3,102
12,68.48044393,7.784982693,154.3729445,33.2,,1.4,63,,2,95.4
13,69.62932263,1.148878696,164.9620112,34.9,,1.3,59,,3,96.2
14,63.2584785,-6.370844125,227.7607849,34.8,,3.1,55,,3,69.3
15,53.13726986,-10.12120864,247.2534359,34.9,,1,53,,3,75.1
16,41.67347154,-11.46379832,260.0236093,34.8,,2.7,59,,3,43.4
17,29.78106389,-11.89240765,269.8803499,34.5,,3.5,62,,3,26.4
18,17.87522406,-11.90583983,278.5880698,29.9,0,2.7,74,,3,12.9
19,6.233987888,-11.64123617,287.1173122,29.4,,2.2,59,,3,2
20,-4.868165211,-11.1021531,296.163057,28.2,,0.6,70,,2,0
21,-15.08362686,-10.21546165,306.3550665,27.9,,0.9,76,,2,0
22,-23.92596869,-8.842341825,318.3118732,27.3,,0.8,79,,2,0
23,-30.72656066,-6.800591977,332.5086925,26.7,,1,84,,3,0
0,-34.96729185,-4.24073119,348.8402612,26.7,,0,76,,3,0
1,-35.46655505,-0.499263194,353.6036371,26.2,,0.2,79,,3,0
2,-32.39064825,3.075906797,23.29172167,26.1,,0.3,80,,3,0
3,-26.2652874,6.125360851,38.17849396,25.4,,0.2,85,,2,0
4,-17.88415199,8.381135409,50.7453983,25.3,,0,87,,2,0
5,-7.967703463,9.916448527,61.37906784,25.1,,0.2,87,,2,0
6,2.94779465,10.91549811,70.69080876,25.1,,0,86,,3,3.4
7,14.48214954,11.53435489,79.31393729,26.8,,0.9,79,,2,22.8
8,26.3468637,11.86471416,87.91644522,28.8,,0.9,77,,2,45.5
9,38.27245901,11.92559531,97.36388902,29.3,,1.4,75,,2,58.5
10,49.89845085,11.62599184,109.1209072,30.1,,1.8,73,,3,74.5
11,60.50461071,10.60615985,126.2337317,30.9,,2,69,,3,98.4
12,68.23100866,7.726397954,154.6805294,32.1,,2.6,66,,3,87.3
13,69.35868674,1.12767808,165.0846228,32.9,,2,64,,2,97.4
14,63.03288377,-6.325802974,227.4164357,33.9,,1.6,59,,3,94.4
15,52.94961099,-10.08327278,246.9213017,33.5,,3.7,60,,2,39.9
16,41.50392503,-11.44568596,259.7357832,33.1,,2.9,61,,3,40.7
17,29.61653952,-11.88738551,269.6280763,31.8,,3.3,62,,1,18.8
18,17.7071493,-11.90939022,278.3607755,30.4,,2.4,62,,2,4.6
19,6.05595097,-11.65119833,286.9078023,29.7,,1.5,68,,3,1.2
20,-5.06157812,-11.11752909,295.9682125,28.3,,1.3,76,,3,0
21,-15.29707301,-10.23549489,306.1770041,27.7,,1,78,,1,0
22,-24.16250387,-8.865430856,318.1603822,27.3,,0.8,79,,1,0
23,-30.98524791,-6.822744048,332.4034049,26.5,,0.7,83,,2,0
0,-35.24530234,-4.260054427,348.8081767,26.6,,0.8,82,,1,0
1,-35.74217462,-0.496872282,353.5484595,25.8,,0.5,84,,1,0
2,-32.64735107,3.094823554,23.42208061,25.4,,0.7,87,,1,0
3,-26.49416023,6.153190843,38.35707779,25.3,,0.6,87,,1,0
4,-18.08457111,8.409589113,50.94983757,24.9,,0.1,87,,2,0
5,-8.143637146,9.940933967,61.59808417,25,,0.1,87,,1,0
6,2.790725562,10.93436271,70.92198407,25.3,,0,86,,1,4.3
7,14.33777641,11.54705085,79.5607312,26.2,,0.2,84,,1,16.3
8,26.20830966,11.87053325,88.1868368,28.1,,0.5,76,,1,44.5
9,38.13101889,11.92270923,97.67028431,29.9,,0.5,73,,1,71.4
10,49.74119162,11.61017273,109.4785621,31.5,,1.1,68,,1,90
11,60.3105413,10.56934968,126.6403304,33.2,,1.2,62,,1,101.8
12,67.97718935,7.66664805,154.9927291,33.2,,1.2,59,,2,96.3
13,69.08246078,1.105271431,165.2000895,33.9,,1.4,55,,2,86.7
14,62.80086086,-6.281599924,227.0751414,34.5,,1.5,54,,3,75.7
15,52.75577488,-10.04508597,246.5884233,35.8,,1,48,,2,82.3
16,41.32862132,-11.42715357,259.4459335,34.5,,2.8,57,,2,55.7
17,29.44656351,-11.88205781,269.373439,34.6,,3.2,57,,1,29.3
18,17.53379714,-11.91276637,278.1310742,34,,2.5,60,,2,13.3
19,5.872699025,-11.66109811,286.6959482,31.9,,1.6,73,,3,1.5
20,-5.260238778,-11.1329378,295.771167,31.7,,1.4,67,,3,0
21,-15.51587778,-10.255639,305.9970339,31.3,,1.2,67,,2,0
22,-24.40454812,-8.888670347,318.0076044,30.1,,0.7,73,,2,0
23,-31.24952992,-6.844981794,332.2980589,29.1,,0.4,78,,2,0
0,-35.52864683,-4.279116914,348.7780523,28.6,,0.6,77,,2,0
1,-36.02248526,-0.493838429,353.4890982,28.2,,0.1,79,,2,0
2,-32.90775158,3.114733676,23.55810083,29,,1.2,75,,2,0
3,-26.72572001,6.182031576,38.54176936,28.4,,0.6,79,,2,0
4,-18.28688077,8.438839242,51.16024259,29.2,,2,73,,3,0
5,-8.320929999,9.965950767,61.8227833,28.5,,1.4,75,,3,0.1
6,2.632590471,10.95352047,71.1586398,28.7,,2.2,71,,3,4.6
7,14.192421,11.55983052,79.81296533,28.6,,1.3,72,,3,22.3
8,26.06865018,11.87622919,88.46281567,30.2,,2.8,63,,2,48.7
9,37.98810797,11.91945778,97.98258211,31.2,,3.1,61,,2,80.6
10,49.58177525,11.59366728,109.8424247,33.1,,1.6,51,,2,85
11,60.11324992,10.53147467,127.0526765,34,,2.3,51,,2,92.4
12,67.71902501,7.605775092,155.3091931,34.2,,1.9,45,,3,100.6
13,68.80073478,1.081709771,165.3085131,34.7,,2,48,,3,91.4
14,62.56247294,-6.238261841,226.7371637,36.3,,1.6,41,,3,98.5
15,52.55578996,-10.00668298,246.2550554,35.8,,3.1,40,,3,81.6
16,41.14757961,-11.40821035,259.154245,35.9,,1.9,42,,3,54.3
17,29.2711581,-11.87642151,269.1165731,34.9,,2.2,48,,3,24.7
18,17.35519761,-11.91596049,277.8990679,34.2,,2.6,49,,4,9.2
19,5.684271703,-11.6709259,286.4818287,33.4,,3.5,53,,4,1.2
20,-5.464097508,-11.14836921,295.5719802,32,,2.7,52,,4,0
21,-15.73998221,-10.2758847,305.8151989,31.3,,3.2,54,,3,0
22,-24.65203511,-8.912052899,317.8535699,30.5,,2.6,54,,3,0
23,-31.51933482,-6.867299714,332.1926827,30.1,,1.1,55,,4,0
0,-35.81724465,-4.297909826,348.7499301,29.6,,1.1,58,,3,0
1,-36.30739544,-0.490150791,353.425493,28.9,0,1,61,,4,0
2,-33.17174831,3.135647129,23.6998323,27.6,0,0.9,66,,4,0
3,-26.9598649,6.211883407,38.73258525,25.7,0,1.3,80,,4,0
4,-18.49098879,8.46887611,51.37659635,26.2,0,1.5,74,,4,0
5,-8.499505148,9.991483646,62.05312337,24.8,0.2,1.3,85,,4,0
6,2.473448936,10.97295408,71.40071601,24.3,1.3,0.7,87,,4,0.9
7,14.04612516,11.57267622,80.07056366,24.2,1,0.8,89,,4,7.1
8,25.92790963,11.88178447,88.74428616,24.4,0.8,1,88,,4,15.4
9,37.84373382,11.91582419,98.30065505,25.1,0.9,1.1,89,,4,27.1
10,49.42019617,11.57646235,110.2123074,25.3,0.4,1.1,87,,4,32.6
11,59.91273372,10.49253756,127.4704742,26.1,0,2.1,83,,4,81.3
12,67.45655577,7.543822043,155.6295762,27.9,0.1,1.4,78,,3,85
13,68.51360042,1.05704465,165.4100097,29.1,,2,72,,3,94.4
14,62.31778843,-6.195811985,226.4027445,30.7,,2.9,62,,3,102.1
15,52.34969028,-9.968098152,245.921445,32,,3.4,58,,3,84.6
16,40.96082414,-11.38886614,258.8608995,31.9,,4.3,59,,2,51
17,29.09035001,-11.87047413,268.8576118,31.1,,2.8,60,,2,22.7
18,17.17138484,-11.91896517,277.6648576,31.1,,2.2,63,,2,7.3
19,5.490712497,-11.68067235,286.2655209,29.8,,1.4,69,,1,0.5
20,-5.673101027,-11.16381352,295.3707101,28.2,,1.4,78,,2,0
21,-15.96932401,-10.29622298,305.6315401,27.4,,1.6,83,,1,0
22,-24.90489545,-8.935571443,317.6983065,26.8,,1.2,91,,2,0
23,-31.7945882,-6.889692749,332.0873019,26.6,,0.1,90,,1,0
0,-36.11101301,-4.316424808,348.7238501,26.8,,0.5,88,,1,0
1,-36.5968119,-0.485798889,353.3575851,25.9,,0.3,91,,1,0
2,-33.43923848,3.157573412,23.84732289,25.9,,0.2,90,,2,0
3,-27.19649254,6.242745946,38.92953907,25.7,,0.1,90,,1,0
4,-18.69680332,8.499689219,51.5988785,25.5,,0,90,,2,0
5,-8.67928665,10.01751667,62.28905932,24.9,,0.4,92,,1,0
6,2.31335915,10.9926458,71.64814983,25.4,,0.4,91,,1,7.6
7,13.89892916,11.58557001,80.33344746,26,,0.4,89,,2,8.9
8,25.78611067,11.88718151,89.03114992,27,,0.9,85,,2,38.8
9,37.69790256,11.91179189,98.62437293,28.4,,1.4,79,,3,71.9
10,49.25644794,11.55854538,110.5880195,30,,1.3,74,,3,52.5
11,59.70899027,10.45254232,127.893427,30.9,,1.4,70,,3,74.7
12,67.18982294,7.480832673,155.953539,31.2,,1.8,67,,4,83.6
13,68.22115095,1.031328006,165.5047086,31.9,,2.9,64,,2,91.2
14,62.06688086,-6.154270085,226.0721064,32.8,,2.7,59,,3,42.6
15,52.13751559,-9.929365277,245.5878313,32.1,,2.7,63,,4,44.5
16,40.76838423,-11.36913135,258.5660754,31.7,,2.8,62,,4,35.6
17,28.90417051,-11.86421372,268.5966866,30.3,,2.8,70,,4,8.5
18,16.98239715,-11.92177336,277.4285425,30.4,,1.5,66,,4,8
19,5.292068777,-11.69032838,286.0471009,29.6,,2,69,,3,1.8
20,-5.887192417,-11.17926119,295.1674134,28.4,,1.4,74,,3,0
21,-16.20383749,-10.31664507,305.4460967,27.2,,2.1,71,,3,0
22,-25.16305674,-8.959219247,317.5418392,27.1,,0.5,72,,3,0
23,-32.07521303,-6.912156293,331.9819396,27.1,,0.8,72,,3,0
0,-36.40986703,-4.334653996,348.6998502,26.9,,1.5,72,,3,0
1,-36.89063965,-0.480772622,353.2853176,26.3,,1.1,74,,3,0
2,-33.71011812,3.180521533,24.0006183,26,,0.6,75,,4,0
3,-27.43550009,6.274618028,39.13264134,25.3,,0.5,78,,2,0
4,-18.90423283,8.531267255,51.82706536,25.4,,0,78,,3,0
5,-8.860199566,10.04403327,62.53054291,25.3,,0.7,79,,2,0
6,2.152377884,11.01257745,71.90087547,25.2,,0,78,,2,4.2
7,13.75087162,11.59849373,80.60153524,26.9,,0.6,77,,1,22.4
8,25.64327436,11.89240274,89.32330588,27.9,,1.5,70,,2,52.1
9,37.55061888,11.90734452,98.9536027,29.5,,1.2,72,,1,79.1
10,49.09052336,11.53990448,110.9693676,30.3,,1.1,67,,2,94.4
11,59.50201762,10.41149426,128.3212381,32.2,,1.5,62,,2,77.5
12,66.91886915,7.416851524,156.2807481,32.1,,1.8,59,,2,83.3
13,67.92348118,1.004612031,165.592751,33,,2.9,59,,3,43.1
14,61.80982874,-6.113652432,225.7454523,32.2,,2.8,59,,3,89
15,51.91931125,-9.890517496,245.2544446,32.4,,2.8,62,,3,69.1
16,40.57029429,-11.34901696,258.2699474,33.4,,3.1,58,,1,58.9
17,28.71265545,-11.85763884,268.3339266,32.4,,3.1,60,,2,28.1
18,16.78827704,-11.92437841,277.1902204,32.1,,2.8,62,,2,10.5
19,5.088391817,-11.69988522,285.8266429,30.7,,2.4,62,,2,1.9
20,-6.106311106,-11.19470292,294.9621449,29.2,,1.4,72,,2,0
21,-16.44345359,-10.33714248,305.2589056,28.6,,0.6,74,,1,0
22,-25.4264435,-8.982989918,317.384191,27.5,,1,79,,2,0
23,-32.36112971,-6.934686209,331.8766162,27.3,,0.9,81,,2,0
0,-36.71371974,-4.35259003,348.6779661,26.9,,1,82,,1,0
1,-37.18878203,-0.475062288,353.2086351,26.6,,0.6,82,,2,0
2,-33.98428205,3.204499984,24.15976187,26.4,,0.4,82,,2,0
3,-27.67678435,6.307497692,39.3418994,25.7,,0.4,86,,3,0
4,-19.11318627,8.563598079,52.06112977,26.5,,0.6,84,,2,0
5,-9.042170043,10.07101623,62.77752262,27,,0.4,82,,2,0.1
6,1.99056043,11.03273047,72.15882417,27,,0.7,82,,3,5.8
7,13.60198949,11.61142906,80.87474276,28.4,,0.5,77,,3,18.8
8,25.49942007,11.89743058,89.62065031,29.2,,1.7,73,,3,47.8
9,37.40188606,11.90246599,99.28820853,30.5,,2.6,62,,2,74
10,48.9224145,11.52052845,111.3561555,31.7,,3.1,57,,3,88.7
11,59.29181451,10.3694,128.7536103,33.2,,3.4,58,,3,106.2
12,66.64373837,7.351923862,156.6108762,34.1,,2.9,53,,3,101.7
13,67.62068741,0.976949045,165.6742889,34.8,,3.1,52,,3,102.3
14,61.54671542,-6.073971988,225.4229661,35.4,,3,53,,3,88
15,51.69512825,-9.851587176,244.9215065,34.4,,3.7,53,,3,68.6
16,40.36659386,-11.32853439,257.9726862,35.4,,3.5,47,,3,41.6
17,28.51584528,-11.85074858,268.069459,35.9,,4.4,40,,2,21.9
18,16.58907122,-11.92677406,276.9499874,34.6,,3.6,44,,2,6.2
19,4.879736824,-11.70933439,285.6042199,33.5,,2.8,48,,2,0.5
20,-6.330392844,-11.21012967,294.7549577,32.5,,3.5,53,,1,0
21,-16.6880998,-10.35770696,305.070002,31.5,,3.4,49,,1,0
22,-25.69497721,-9.006877406,317.2253821,30.7,,3.4,48,,2,0
23,-32.65225604,-6.957278829,331.7713492,29.9,,4,52,,2,0
0,-37.02248211,-4.370226075,348.658231,29.1,,3.6,53,,2,0
1,-37.49114071,-0.468658599,353.127484,28.7,,3.4,51,,2,0
2,-34.26162399,3.229516721,24.32479457,28.2,,4.3,53,,2,0
3,-27.92024184,6.341382157,39.55731731,27.7,,4.1,54,,3,0
4,-19.32357312,8.596668719,52.30104109,27.4,,3.7,55,,3,0
5,-9.225125378,10.09844774,63.02994368,27,,3.4,56,,2,0
6,1.82796055,11.05308593,72.42192423,27.1,,3.5,55,,2,5.1
7,13.45231804,11.62435749,81.15298308,27.8,,4,54,,3,22.7
8,25.35456552,11.90224748,89.92307677,28.8,,5.4,52,,2,34.3
9,37.25170605,11.89714053,99.62805179,29.4,,4.9,51,,3,50.1
10,48.75211287,11.50040682,111.7481843,29.9,,5.5,50,,3,84.1
11,59.07838041,10.32626754,129.1902466,31.6,,4.8,47,,2,106.9
12,66.36447604,7.286095636,156.9436025,32.9,,6.6,41,,2,102.9
13,67.31286743,0.948391386,165.749484,34.3,,6.6,35,,2,117.7
14,61.27762894,-6.035238492,225.1048126,34.4,,6.1,35,,2,98.4
15,51.46502313,-9.81260581,244.5892295,34.8,,6.5,31,,2,82
16,40.1573276,-11.30769553,257.6744581,34.4,,6.3,33,,2,53.5
17,28.31378509,-11.84354251,267.8034082,33.7,,5.1,35,,4,8.6
18,16.38483067,-11.92895443,276.7079377,32,0,4.9,43,,4,3.4
19,4.666162949,-11.71866772,285.3799029,31.7,0,5.2,43,,4,0.1
20,-6.55936969,-11.22553264,294.5459032,31.3,,5.2,44,,4,0
21,-16.93770024,-10.37833055,304.8794187,30.9,,5.8,45,,3,0
22,-25.96857625,-9.030876014,317.0654302,30.4,0,6,46,,4,0
23,-32.94850723,-6.979930972,331.6661534,26.9,1.3,3.9,69,,4,0
0,-37.33606306,-4.387555836,348.6406758,25.5,3.5,3,77,,4,0
1,-37.79761576,-0.461552694,353.0418127,25.3,5.2,2.8,78,,4,0
2,-34.54203662,3.255579136,24.49575482,25.9,0.3,2.5,75,,4,0
3,-28.16576882,6.376267798,39.77889569,26.9,0,2.6,70,,4,0
4,-19.53530345,8.63046537,52.54676507,27.7,0,3.8,65,,4,0
5,-9.408994104,10.12630935,63.28774797,27.7,0,2.9,65,,4,0
6,1.664630421,11.07362453,72.69010095,25,4.7,2.3,82,,4,0
7,13.30189082,11.63726039,81.43616649,24.8,5.4,0.4,84,,4,1.4
8,25.20872682,11.90683601,90.23047618,24.7,17,1.9,86,,4,5
9,37.10007951,11.89135269,99.97299111,25.3,1.3,1.7,84,,4,12.1
10,48.57960945,11.47952994,112.1452526,26,1.5,2.3,82,,4,15.2
11,58.86171572,10.28210627,129.6308504,26.3,1.6,3.7,81,,4,28.4
12,66.08112914,7.219413426,157.2786126,27.3,0,2.8,77,,4,19.3
13,67.00012044,0.918991298,165.8185063,26.7,0.4,1.4,79,,4,23.5
14,61.00266185,-5.997458587,224.7911378,28.2,0,1.3,74,,4,12.3
15,51.22905794,-9.773603917,244.2578164,27.5,1.5,0.3,78,,4,16.3
16,39.94254531,-11.28651263,257.3754252,27.5,6.4,2.2,81,,4,26.2
17,28.10652463,-11.83602068,267.5358961,28.1,,2.1,77,,4,22.3
18,16.17561062,-11.93091401,276.4641635,28.7,,2.5,75,,4,6.8
19,4.447733309,-11.72787731,285.1537613,28.2,,1.6,75,,4,0.6
20,-6.793170003,-11.24090331,294.3350309,28.2,,1.7,74,,3,0
21,-17.19217555,-10.39900555,304.6871862,27.4,0.6,0.2,79,,4,0
22,-26.24715595,-9.054980394,316.9043501,27.2,0.8,0.8,81,,4,0
23,-33.24979589,-7.002639948,331.5610406,26.8,,0.7,80,,3,0
0,-37.65436947,-4.404573578,348.6253289,26.4,,0.1,80,,1,0
1,-38.10810563,-0.453736162,352.9515712,26,,1,80,,2,0
2,-34.8254116,3.282694036,24.6726784,26.1,,1.2,79,,2,0
3,-28.41326147,6.412150128,40.0066317,25.9,,0.7,81,,2,0
4,-19.74828809,8.664973383,52.79826383,26.1,,0.8,81,,3,0
5,-9.593706054,10.15458203,63.55087407,25.5,,0.5,82,,3,0
6,1.500620588,11.09432664,72.96327668,25.2,,1,81,,4,2.9
7,13.15073963,11.65011904,81.72420058,25.2,,1,80,,4,10.5
8,25.06191843,11.9111788,90.54273682,26.2,,0.8,75,,2,30.3
9,36.94700585,11.88508742,100.3228824,27.5,,0.9,70,,3,65.3
10,48.40489483,11.45788898,112.5471565,29.3,,0.8,61,,2,66.2
11,58.64182183,10.236927,130.0751254,31.6,,2.3,66,,2,91.2
12,65.79374622,7.151924395,157.6155989,32.3,,2.5,60,,2,106.9
13,66.68254706,0.888800841,165.8815336,33,,2.4,51,,3,61.1
14,60.72191112,-5.960635943,224.4820697,33.6,,3,49,,2,66.3
15,50.98730017,-9.734610956,243.9274604,33.9,,2.4,48,,2,43.1
16,39.7223019,-11.26499827,257.0757445,33.7,,2.2,44,,2,27.8
17,27.89411828,-11.82818362,267.2670419,34.1,,2,44,,2,22
18,15.96147059,-11.93264769,276.2187551,33,,1.9,58,,2,8.1
19,4.224514986,-11.7369556,284.9258627,30.4,,2.4,61,,2,0.7
20,-7.031718433,-11.25623342,294.1223882,29.4,,1.4,69,,2,0
21,-17.45144296,-10.41972453,304.4933331,28.1,,1.2,75,,3,0
22,-26.53062852,-9.079185554,316.742154,27,0.4,0.3,79,,3,0
23,-33.55603208,-7.025403567,331.4560195,26.9,,0,77,,2,0
0,-37.97730623,-4.421274142,348.6122161,26.7,,0.2,78,,3,0
1,-38.42250728,-0.445201054,352.856712,26.8,,0,79,,3,0
2,-35.11163966,3.310867618,24.85559835,26.3,,1,81,,1,0
3,-28.66261589,6.449023773,40.24051888,25.9,,0.2,82,,1,0
4,-19.96243862,8.700177271,53.0554958,25.7,,0,82,,1,0
5,-9.779192437,10.18324618,63.81925718,25.6,,0,82,,1,0
6,1.335979916,11.11517235,73.24137079,25.6,,0.3,81,,1,3.5
7,12.99889455,11.66291463,82.01699022,27,,0.1,79,,1,22.4
8,24.91415321,11.91525866,90.85974429,29.5,,1.7,58,,1,53.2
9,36.7924833,11.87833009,100.6775789,30.6,,2.1,48,,1,76.8
10,48.2279593,11.435476,112.9536896,31.3,,3.2,47,,1,98.1
11,58.41870128,10.19074198,130.5227762,32.3,,3.5,55,,1,109.5
12,65.50237751,7.083676234,157.9542608,32.8,,3,53,,2,113.2
13,66.36024931,0.857871793,165.9387502,33.6,,3.1,49,,2,84.6
14,60.43547791,-5.924771398,224.1777183,33.6,,2.2,47,,3,63
15,50.73982267,-9.695655244,243.5983447,34.5,,1.3,54,,3,66.6
16,39.49665738,-11.24316528,256.7755684,34.1,,1.1,53,,3,42.4
17,27.67662509,-11.82003229,266.9969617,34.1,,1.7,53,,3,21.3
18,15.74247436,-11.93415074,275.9718005,30.8,0,1.4,70,,3,2.8
19,3.996579039,-11.74589532,284.6962727,29.8,,1.6,74,,3,0
20,-7.274935922,-11.27151496,293.9080209,31.7,,2.9,49,,4,0
21,-17.71541626,-10.44048034,304.2978855,31.1,,3.3,54,,1,0
22,-26.81890312,-9.103486855,316.5788514,30.4,,2.5,51,,2,0
23,-33.86712327,-7.048220148,331.3510959,30.3,,3.6,51,,3,0
0,-38.30477623,-4.437652963,348.6013606,29.8,,2.9,52,,3,0
1,-38.74071614,-0.435939906,352.7571894,29,,2.7,54,,4,0
2,-35.40061069,3.340105445,25.04454485,28.7,,2.9,55,,4,0
3,-28.91372824,6.486882451,40.48054704,28.3,,2,56,,4,0
4,-20.17766754,8.736060704,53.31841562,28,,1.7,56,,4,0
5,-9.965385906,10.21228163,64.09282912,27.9,,2.5,56,,4,0
6,1.170755546,11.13614145,73.52429969,27.6,,1.7,56,,4,2.4
7,12.84638386,11.67562831,82.31443756,27.6,,1.5,55,,4,4.5
8,24.76544243,11.91905857,91.18138162,26,0.2,1.8,65,,4,8.8
9,36.63650896,11.87106653,101.0369311,25.1,1.3,0.7,75,,4,12.5
10,48.04879295,11.41228399,113.3646432,25,0.5,1.1,74,,4,9.5
11,58.19235786,10.14356491,130.9735086,24.7,2.4,1.4,79,,4,7.3
12,65.20707497,7.01471711,158.2943043,24,14.5,1.9,83,,4,22
13,66.03333054,0.826255572,165.9903461,24.6,9,1.8,82,,4,32.5
14,60.14346746,-5.889863087,223.8781764,25.2,0.5,2.4,79,,4,36.1
15,50.48670357,-9.656763888,243.2706426,26,0,1.8,77,,4,26.6
16,39.26567685,-11.22102672,256.4750439,26.3,0,1.6,75,,4,13.7
17,27.45410876,-11.81156809,266.7257685,25.6,0,1.4,75,,4,7.7
18,15.51868998,-11.93541878,275.7233856,25.6,0.7,0.5,78,,4,11.8
19,3.764000493,-11.75468949,284.465055,25.4,,1.8,75,,4,1.1
20,-7.522739705,-11.2867402,293.6919725,24.8,,0.9,76,,3,0
21,-17.9840058,-10.4612661,304.1008671,24.7,,1.2,79,,3,0
22,-27.11188582,-9.127880016,316.4144487,24.6,,1.3,78,,2,0
23,-34.18297434,-7.071088527,331.2462722,24.1,,0.9,78,,3,0
0,-38.63668043,-4.453706087,348.5927827,23.8,,0.6,80,,2,0
1,-39.06262618,-0.42594575,352.65296,23.6,,1.1,80,,3,0
2,-35.69221376,3.370412421,25.2395451,23.6,,1.2,78,,2,0
3,-29.1664948,6.525718956,40.72670221,23.5,,0.7,80,,4,0
4,-20.39388829,8.772606513,53.58697414,23.4,,0.4,78,,4,0
5,-10.15222063,10.24166766,64.37151832,23.7,,0.1,77,,4,0
6,1.004992856,11.15721349,73.8119768,23.7,,1.3,76,,4,1.1
7,12.69323407,11.68824121,82.61644209,23.9,,0.5,75,,4,5.8
8,24.61579578,11.92256171,91.5075292,23.7,1,0.3,80,,4,18.2
9,36.47907887,11.86328309,101.400787,25.4,0,1.5,81,,4,29.6
10,47.86738577,11.3883069,113.7798066,26.4,0,3.3,78,,4,52.3
11,57.96279672,10.09541095,131.4270294,27.3,,3.7,75,,4,70.1
12,64.90789233,6.945095604,158.6354427,28.5,0,4.4,68,,3,93.7
13,65.70189549,0.79400316,166.0365162,28.6,,3.1,75,,4,96.9
14,59.8459889,-5.855906589,223.5835199,29.2,,5.1,66,,3,100.1
15,50.22802618,-9.617962718,242.9445169,28.2,,3.8,73,,2,82.8
16,39.02943041,-11.19859577,256.1743126,27.9,,4,70,,3,59.2
17,27.22663761,-11.8027928,266.4535722,28.1,,5.1,68,,2,26.8
18,15.29018978,-11.93644783,275.4735939,27.7,,3.3,69,,1,6.5
19,3.526858333,-11.76333145,284.2322713,26,,3.3,77,,1,0.5
20,-7.775043319,-11.30190165,293.4742846,24.9,,2,78,,1,0
21,-18.2571185,-10.48207518,303.9022995,24.3,,1,79,,1,0
22,-27.40947961,-9.152361112,316.2489496,24.3,,1.6,80,,2,0
23,-34.50348767,-7.094008061,331.1415476,24.4,,2.5,80,,1,0
0,-38.97291786,-4.46943019,348.5865001,24.2,,1.5,78,,3,0
1,-39.38812999,-0.415212134,352.5439825,24.1,,1.1,78,,3,0
2,-35.98633723,3.401792766,25.44062321,24.3,,1.2,78,,3,0
3,-29.42081209,6.565525135,40.9789665,24.4,,2.3,81,,3,0
4,-20.6110154,8.809796696,53.86111834,24,,1.4,83,,3,0
